ENSEMBL,ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000136167,3936,LCP1,lymphocyte cytosolic protein 1,-1.30009002623879,4.83863863322978,-3.52218548982205,0.00344278363359637,0.0289592520040383,-2.11331611174799
ENSG00000145246,57205,ATP10D,ATPase phospholipid transporting 10D (putative),-1.29859672421918,2.9201844372103,-3.7019063621029,0.0024157533691031,0.0233397382125749,-1.41308150242198
ENSG00000152270,5140,PDE3B,phosphodiesterase 3B,-1.29810923747588,3.59103427682697,-4.22687164257858,0.00086821719219372,0.0119965743137307,-0.537671539080319
ENSG00000165863,143379,C10orf82,chromosome 10 open reading frame 82,-1.29585935430231,2.19536990661348,-3.5375078491002,0.00334018968821736,0.028350202781041,-1.62793017141926
ENSG00000070182,6710,SPTB,"spectrin beta, erythrocytic",-1.29325315719466,2.70853127825289,-2.64242021823607,0.0194767166521869,0.0889442243037423,-3.39890373940607
ENSG00000266094,83593,RASSF5,Ras association domain family member 5,-1.29322833657405,4.32978661160926,-5.12506287912214,0.000160720260335866,0.00391912055279704,0.971816652873784
ENSG00000112796,59084,ENPP5,ectonucleotide pyrophosphatase/phosphodiesterase family member 5,-1.2900832836707,2.27194055392182,-4.24604441850313,0.000836729687780568,0.0117395152803649,-0.382987551090169
ENSG00000113361,1004,CDH6,cadherin 6,-1.28849631197441,2.9530509897116,-3.58560535435366,0.00303774528434401,0.0267963034518857,-1.642383647394
ENSG00000239887,400793,C1orf226,chromosome 1 open reading frame 226,-1.2879305218335,3.16542574085589,-4.76975759856288,0.000309663831918159,0.00603059092956559,0.473953661916291
ENSG00000196781,7088,TLE1,"TLE family member 1, transcriptional corepressor",-1.28789543914809,3.90575765842864,-3.37966884139206,0.00456290788309847,0.0350366141023633,-2.13318649725305
ENSG00000050767,91522,COL23A1,collagen type XXIII alpha 1 chain,-1.28614961871297,1.68317957022016,-2.60714798158075,0.0208568507021064,0.0930594127203836,-3.24739375188615
ENSG00000175084,1674,DES,desmin,-1.28567320759179,4.49435813618463,-5.47288450173543,8.59401452955921e-05,0.00264149810295155,1.60206461846086
ENSG00000106633,2645,GCK,glucokinase,-1.28553653979589,4.61896982695926,-6.435025166444,1.65849972351338e-05,0.000944993217019552,3.22870710463524
ENSG00000163501,3549,IHH,Indian hedgehog signaling molecule,-1.28259939211772,2.4269992400672,-2.59627478458054,0.0213010450113472,0.0941813410496224,-3.34423239835227
ENSG00000112175,653,BMP5,bone morphogenetic protein 5,-1.28163713107038,7.74107021491154,-10.8249690741302,3.93211652180752e-08,3.72699862690015e-05,9.08229774005047
ENSG00000146021,26249,KLHL3,kelch like family member 3,-1.2815497168028,2.59402287979085,-3.39862057240943,0.00439505082728148,0.0341707784907975,-1.94829509875453
ENSG00000075223,10512,SEMA3C,semaphorin 3C,-1.28117428655635,4.4843026889774,-5.96623915984843,3.63809763499547e-05,0.00153094898883662,2.47637197961323
ENSG00000164574,55568,GALNT10,polypeptide N-acetylgalactosaminyltransferase 10,-1.28077807100381,4.7295181628697,-6.54286260315972,1.39027241193923e-05,0.000866842719010609,3.40535851218097
ENSG00000040731,1008,CDH10,cadherin 10,-1.28036777486977,2.31262302010339,-2.96492371809122,0.0103566162726215,0.0595579305977255,-2.74489181965124
ENSG00000019582,972,CD74,CD74 molecule,-1.28034733373259,4.57991064849163,-5.04758729091224,0.00018517375414081,0.0043024881635743,0.818635026529039
ENSG00000100784,9252,RPS6KA5,ribosomal protein S6 kinase A5,-1.28020721481461,2.96867146688131,-2.91148719078276,0.0115055360632818,0.063733002068162,-2.8807063611364
ENSG00000259974,140828,LINC00261,long intergenic non-protein coding RNA 261,-1.27976489838419,3.14025471237951,-4.11339489453144,0.00108115324390897,0.0138581844658443,-0.671989146850456
ENSG00000141449,80000,GREB1L,GREB1 like retinoic acid receptor coactivator,-1.27643194679098,1.82298807308004,-2.59385074396669,0.0214013111533439,0.094469242361804,-3.31403224471001
ENSG00000180155,66004,LYNX1,Ly6/neurotoxin 1,-1.27466058639045,2.0312625654947,-3.19238084425118,0.00660917499659844,0.0441182114982045,-2.24430463706461
ENSG00000184678,8349,H2BC21,H2B clustered histone 21,-1.27460543463083,5.18081851027958,-6.95303396435964,7.21036678271542e-06,0.000578443603837245,4.00026656912989
ENSG00000076864,5909,RAP1GAP,RAP1 GTPase activating protein,-1.27289608641577,2.25851537450094,-3.83366031060625,0.00186510256362757,0.0196310566830904,-1.13431665903701
ENSG00000146530,221806,VWDE,von Willebrand factor D and EGF domains,-1.27229666401117,5.59150689607402,-8.95379889233561,3.98118531559168e-07,9.72675957786605e-05,6.86769408416146
ENSG00000156172,157657,CFAP418,cilia and flagella associated protein 418,-1.27163787320875,2.06232895612401,-3.57844683225992,0.00308094472826223,0.0270442208727428,-1.56174582106244
ENSG00000120885,1191,CLU,clusterin,-1.27155870690956,6.73233701903448,-4.22849750149819,0.000865500489669455,0.0119965743137307,-1.01807526331817
ENSG00000108960,23531,MMD,monocyte to macrophage differentiation associated,-1.27151907905474,5.69886813801647,-8.29373225929693,9.81772005811977e-07,0.000177877231390091,5.95905772969308
ENSG00000173406,1600,DAB1,DAB adaptor protein 1,-1.27114193586039,5.15104855336732,-7.52021984216444,3.01733034499927e-06,0.000357753322155245,4.88828032611936
ENSG00000188070,65998,ZFTA,zinc finger translocation associated,-1.27063868434141,1.97055224170219,-3.26751403492483,0.00569639342627031,0.0399019739351037,-2.0972248425541
ENSG00000119943,84795,PYROXD2,pyridine nucleotide-disulphide oxidoreductase domain 2,-1.26949825099759,2.38413699607051,-3.63914534884066,0.00273346445681356,0.0251725381873893,-1.46858634959116
ENSG00000160191,5152,PDE9A,phosphodiesterase 9A,-1.26439932819475,3.15290812338133,-4.00632177107436,0.00133113015437304,0.0158175930281984,-0.86751254789228
ENSG00000163435,1999,ELF3,E74 like ETS transcription factor 3,-1.26400555959843,2.17958973801574,-3.77144944009696,0.00210715558326058,0.0212894008647099,-1.20670977717905
ENSG00000213694,1903,S1PR3,sphingosine-1-phosphate receptor 3,-1.26396900380305,3.104268790094,-3.15697748826348,0.00708846093368709,0.0464262520534948,-2.47021736817068
ENSG00000095637,10580,SORBS1,sorbin and SH3 domain containing 1,-1.26074465044632,4.11111893093579,-3.9944746217793,0.00136219906393062,0.0160668572127592,-1.07143812560753
ENSG00000110900,441631,TSPAN11,tetraspanin 11,-1.2591366122261,3.75434920159882,-5.75131663749525,5.26877795942318e-05,0.00194860194026832,2.1487136160284
ENSG00000228794,643837,LINC01128,long intergenic non-protein coding RNA 1128,-1.25764561758137,4.92696926295718,-6.73938616712269,1.01215878415719e-05,0.000730770647972293,3.69190413040337
ENSG00000263961,440712,RHEX,regulator of hemoglobinization and erythroid cell expansion,-1.25682217082547,1.55374452774688,-2.74659017445509,0.0158982677240065,0.0782060912292877,-2.98042591867209
ENSG00000261801,100287616,LOXL1-AS1,LOXL1 antisense RNA 1,-1.25349692198679,2.70747604754292,-4.73780042009755,0.000328733186140375,0.00624360733393822,0.466547203189373
ENSG00000187210,2650,GCNT1,glucosaminyl (N-acetyl) transferase 1,-1.25053680213471,2.37740741018784,-2.75306939442073,0.0156982090818419,0.0775769602956486,-3.05501256216382
ENSG00000092068,23428,SLC7A8,solute carrier family 7 member 8,-1.24940273023156,4.77956176010204,-4.54776994891804,0.000470171184476224,0.00801428155357199,-0.109994492174532
ENSG00000108691,6347,CCL2,C-C motif chemokine ligand 2,-1.24916976676341,1.75695987620964,-2.88334983394189,0.012160018325417,0.0660484906222552,-2.74543788633593
ENSG00000144749,26018,LRIG1,leucine rich repeats and immunoglobulin like domains 1,-1.24779336455647,4.40163552604791,-5.80078464773553,4.83553339254084e-05,0.0018611555102309,2.19723004170005
ENSG00000167632,83696,TRAPPC9,trafficking protein particle complex subunit 9,-1.24452129515167,4.78001468839116,-6.16813496662818,2.58418834876175e-05,0.00120433633305732,2.78434802690859
ENSG00000150593,27250,PDCD4,programmed cell death 4,-1.24430964886895,5.74653513257799,-5.77115262031371,5.09036899805338e-05,0.00190888837427002,1.97058088060029
ENSG00000151789,79750,ZNF385D,zinc finger protein 385D,-1.24349864227319,1.43353779511145,-2.62444641918091,0.0201685692525406,0.0910373189459547,-3.14403133638029
ENSG00000113504,10723,SLC12A7,solute carrier family 12 member 7,-1.2418183813588,4.34660889432479,-6.68516078627396,1.1042242276778e-05,0.000767130284247466,3.65108189415953
ENSG00000150893,341640,FREM2,FRAS1 related extracellular matrix 2,-1.23983596154399,3.52074072263071,-5.01276629171666,0.000197394240703008,0.00450209636681189,0.884283155295519
ENSG00000166863,6866,TAC3,tachykinin precursor 3,-1.23617065778428,1.89466791519813,-3.43362996477019,0.00410110320970448,0.0327724602002784,-1.81934106536164
ENSG00000164684,619279,ZNF704,zinc finger protein 704,-1.2359119107232,2.30343204598912,-3.6264289321776,0.00280282337646998,0.02547662172806,-1.53196700598714
ENSG00000188643,140576,S100A16,S100 calcium binding protein A16,-1.23030181073477,6.57347034971996,-7.89419000612328,1.73748099895316e-06,0.000266827439124949,5.30965193548292
ENSG00000167600,29785,CYP2S1,cytochrome P450 family 2 subfamily S member 1,-1.22979729791915,3.98036164143648,-4.23803488079938,0.000849738811207754,0.0118657157561083,-0.601919034340841
ENSG00000080709,3781,KCNN2,potassium calcium-activated channel subfamily N member 2,-1.22900484295893,3.54255333101526,-4.47536444580923,0.00053944042211134,0.00878610557622504,-0.0824886278877548
ENSG00000131747,7153,TOP2A,DNA topoisomerase II alpha,-1.22756421647573,6.02362547717363,-7.11096472685192,5.63349599323065e-06,0.000496394114157619,4.15815399141361
ENSG00000152402,2977,GUCY1A2,guanylate cyclase 1 soluble subunit alpha 2,-1.22703079492061,1.74616772868275,-3.34725112239529,0.00486508028420853,0.0362352977288049,-1.93457152192354
ENSG00000197496,81031,SLC2A10,solute carrier family 2 member 10,-1.22412836695989,3.61130686043384,-4.69809478047622,0.000354130762489323,0.00660346631618491,0.340741333776295
ENSG00000069869,4734,NEDD4,NEDD4 E3 ubiquitin protein ligase,-1.22403812967921,3.55489845686527,-4.58455352435357,0.000438562345755535,0.00760471474463002,0.116023837159619
ENSG00000154122,56172,ANKH,ANKH inorganic pyrophosphate transport regulator,-1.22161777208869,4.3374508813567,-5.56879419466801,7.25236329080508e-05,0.00236127301997104,1.80969692540254
ENSG00000181072,1129,CHRM2,cholinergic receptor muscarinic 2,-1.2190219645365,4.69031699898226,-6.78508176757045,9.40852416489897e-06,0.000708936692331756,3.76584079152786
ENSG00000225950,4909,NTF4,neurotrophin 4,-1.21857771805655,1.68802591038364,-3.24955356255584,0.00590244024333383,0.0409538936849217,-2.1229578556779
ENSG00000204060,100132074,FOXO6,forkhead box O6,-1.21758420872147,1.20909400067286,-3.08019279271729,0.00824999594742309,0.0513039663139982,-2.38401066079905
ENSG00000143341,83872,HMCN1,hemicentin 1,-1.21715614710699,2.51384474241133,-4.1521167527793,0.00100305463333159,0.013160501189969,-0.561918186962711
ENSG00000153814,221895,JAZF1,JAZF zinc finger 1,-1.21510398136776,3.049775113382,-4.51939549096574,0.000496153797326776,0.00833383331447318,0.0401677442398016
ENSG00000144362,493911,PHOSPHO2,"phosphatase, orphan 2",-1.2142885438717,1.62709066979805,-2.99529269061038,0.00975488227692591,0.0572824022998654,-2.54045148591964
ENSG00000106688,6505,SLC1A1,solute carrier family 1 member 1,-1.21359867863394,2.83445322685852,-3.25438386618163,0.00584630499336851,0.0407221028155798,-2.24154436870605
ENSG00000170989,1901,S1PR1,sphingosine-1-phosphate receptor 1,-1.21245889775215,6.02941393869037,-6.17822517294805,2.54076486465365e-05,0.00119027720476924,2.61476434619082
ENSG00000178999,9212,AURKB,aurora kinase B,-1.2108638003252,4.3367246334932,-4.84563217934997,0.000268836392011376,0.00544596334319528,0.497276200560619
ENSG00000119403,26147,PHF19,PHD finger protein 19,-1.21030773853923,2.85533472629791,-4.33648378341076,0.00070326544263364,0.0104229368221208,-0.242431474535151
ENSG00000249242,441027,TMEM150C,transmembrane protein 150C,-1.20834678014704,2.38160851311192,-3.10017996645924,0.00793060115976381,0.0500824428816364,-2.44067681105279
ENSG00000158458,9542,NRG2,neuregulin 2,-1.2052259435623,1.87024354884006,-3.06783547149927,0.00845381382455731,0.0520041298762014,-2.43685507011491
ENSG00000181458,55076,TMEM45A,transmembrane protein 45A,-1.20447163296985,4.82945370015749,-7.33133623289122,4.01422039417962e-06,0.000426385733715803,4.62393049236366
ENSG00000100234,7078,TIMP3,TIMP metallopeptidase inhibitor 3,-1.19997814694635,7.86312308168025,-7.30649065218437,4.16924423848493e-06,0.000430121803832083,4.26873284668121
ENSG00000153707,5789,PTPRD,protein tyrosine phosphatase receptor type D,-1.19532607483434,4.24792004994884,-3.70451702147833,0.00240337924801364,0.0232456689779428,-1.67814524105517
ENSG00000172020,2596,GAP43,growth associated protein 43,-1.19245888507847,2.34029371539723,-3.27720558226088,0.00558821120311199,0.039539230210698,-2.1529461784051
ENSG00000145860,153830,RNF145,ring finger protein 145,-1.19241212965252,4.55175652064829,-5.19159989958453,0.000142402918757234,0.00362330180942542,1.08010860862422
ENSG00000165495,63876,PKNOX2,PBX/knotted 1 homeobox 2,-1.1798874042238,2.76406956118257,-3.31013759556327,0.00523572548088857,0.0378785291926218,-2.13872314335265
ENSG00000166126,81693,AMN,amnion associated transmembrane protein,-1.1798362756002,1.46452321731821,-2.93586005391621,0.0109667165651508,0.0617236665316081,-2.65020002467562
ENSG00000148175,2040,STOM,stomatin,-1.17878363212468,4.48883649313132,-4.41803856442618,0.000601695912960353,0.00941975397717057,-0.296062381728544
ENSG00000198682,9060,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,-1.17685455319497,2.24582239541706,-3.0337462759277,0.00904229819911083,0.0543650478973386,-2.57839782263666
ENSG00000141753,3487,IGFBP4,insulin like growth factor binding protein 4,-1.17684080861035,7.32588623893883,-10.257366634307,7.66260147602738e-08,4.70584753147089e-05,8.43139320048209
ENSG00000143595,89872,AQP10,aquaporin 10,-1.16778489881601,1.88318136489552,-3.15978443242036,0.00704922997821373,0.0462068428449986,-2.30470692474167
ENSG00000239521,352954,CASTOR3,CASTOR family member 3,-1.16298567564258,3.44763352202093,-4.40562939032309,0.000616119601258994,0.00958969939218271,-0.183008730849759
ENSG00000187764,10507,SEMA4D,semaphorin 4D,-1.16267443124171,3.79803946223552,-4.19231248031318,0.000928078625818685,0.0125023123152266,-0.661561778306439
ENSG00000172893,1717,DHCR7,7-dehydrocholesterol reductase,-1.16215921281076,6.34614175569201,-5.17113797326691,0.000147792689944862,0.00371787383051622,0.75894289348624
ENSG00000008083,3720,JARID2,jumonji and AT-rich interaction domain containing 2,-1.16160982073887,4.50263705134074,-4.73782933736247,0.000328715392178252,0.00624360733393822,0.291375315670265
ENSG00000172458,53342,IL17D,interleukin 17D,-1.16097453186465,3.1174800735017,-4.21416557683173,0.000889751719055465,0.0121896741459383,-0.497276277280482
ENSG00000130600,283120,H19,H19 imprinted maternally expressed transcript,-1.15975796587651,3.16564393617761,-4.61051704269684,0.000417578193683513,0.0073831670758187,0.229605572557253
ENSG00000197467,1305,COL13A1,collagen type XIII alpha 1 chain,-1.15446801300826,3.14438011310706,-2.67514509665872,0.0182756645865968,0.0854436333600678,-3.44015325689188
ENSG00000131242,84440,RAB11FIP4,RAB11 family interacting protein 4,-1.15397411683868,3.15559412302645,-2.96057044641091,0.0104458216482648,0.0598631381699482,-2.86098752706188
ENSG00000105989,7472,WNT2,Wnt family member 2,-1.15373072671471,7.10108511912358,-7.98912231291263,1.51447861409222e-06,0.000239930874074168,5.38567886052184
ENSG00000111186,81029,WNT5B,Wnt family member 5B,-1.15112464327471,4.77322117333018,-4.41454865911303,0.000605716896812084,0.00946432651268881,-0.445525763220029
ENSG00000162636,284611,FAM102B,family with sequence similarity 102 member B,-1.14961629346655,3.27325687464754,-3.02226412650309,0.00924950542274211,0.0551787920613084,-2.75984870819989
ENSG00000140943,8720,MBTPS1,"membrane bound transcription factor peptidase, site 1",-1.14895289006188,6.91979870393842,-6.95461605898688,7.19244492220067e-06,0.000578443603837245,3.82612369426342
ENSG00000174080,8722,CTSF,cathepsin F,-1.14869472534135,5.44979445591507,-6.28051601542541,2.14141251883063e-05,0.00108288731782494,2.87000857791301
ENSG00000076382,10615,SPAG5,sperm associated antigen 5,-1.1483195192176,5.05918161535861,-6.23438467505899,2.31267318562414e-05,0.00112868519432933,2.84962738171833
ENSG00000164611,9232,PTTG1,"PTTG1 regulator of sister chromatid separation, securin",-1.14293127607665,5.4169647574668,-6.50451664241735,1.48000889203105e-05,0.0008806325971956,3.27375872274589
ENSG00000183914,146754,DNAH2,dynein axonemal heavy chain 2,-1.14158497679976,2.17632206787841,-3.91218916030399,0.00159942831658493,0.0178606520809778,-0.972538064579894
ENSG00000168743,255743,NPNT,nephronectin,-1.14076225485923,4.89109389822107,-4.88810682236517,0.000248456263065186,0.00516415670481346,0.491404549428727
